uid;estado;suspects;refuses;deads;cases;broadcast;data
32;Espírito Santo;2.0;1.0;0.0;0.0;False;2020-02-28 16:10:00
32;Espírito Santo;2.0;1.0;0.0;0.0;False;2020-02-29 19:05:00
32;Espírito Santo;2.0;1.0;0.0;0.0;False;2020-03-01 15:05:00
32;Espírito Santo;5.0;6.0;0.0;0.0;False;2020-03-02 16:30:00
32;Espírito Santo;5.0;6.0;0.0;0.0;False;2020-03-03 15:50:00
32;Espírito Santo;5.0;7.0;0.0;0.0;False;2020-03-04 17:15:00
32;Espírito Santo;5.0;8.0;0.0;0.0;False;2020-03-05 16:00:00
32;Espírito Santo;1.0;12.0;0.0;1.0;False;2020-03-06 16:00:00
32;Espírito Santo;1.0;12.0;0.0;1.0;False;2020-03-07 18:35:00
32;Espírito Santo;1.0;12.0;0.0;1.0;False;2020-03-08 17:30:00
32;Espírito Santo;1.0;12.0;0.0;1.0;False;2020-03-10 16:05:00
32;Espírito Santo;31.0;13.0;0.0;1.0;False;2020-03-11 16:45:00
32;Espírito Santo;31.0;13.0;0.0;1.0;False;2020-03-12 10:15:00
32;Espírito Santo;51.0;21.0;0.0;1.0;False;2020-03-12 16:00:00
32;Espírito Santo;51.0;21.0;0.0;1.0;False;2020-03-12 16:20:00
32;Espírito Santo;51.0;21.0;0.0;1.0;False;2020-03-13 15:45:00
24;Rio Grande do Norte;4.0;0.0;0.0;0.0;False;2020-02-27 17:00:00
24;Rio Grande do Norte;3.0;2.0;0.0;0.0;False;2020-02-28 16:10:00
24;Rio Grande do Norte;3.0;2.0;0.0;0.0;False;2020-02-29 19:05:00
24;Rio Grande do Norte;3.0;2.0;0.0;0.0;False;2020-03-01 15:05:00
24;Rio Grande do Norte;2.0;6.0;0.0;0.0;False;2020-03-02 16:30:00
24;Rio Grande do Norte;2.0;6.0;0.0;0.0;False;2020-03-03 15:50:00
24;Rio Grande do Norte;5.0;6.0;0.0;0.0;False;2020-03-04 17:15:00
24;Rio Grande do Norte;4.0;8.0;0.0;0.0;False;2020-03-05 16:00:00
24;Rio Grande do Norte;7.0;8.0;0.0;0.0;False;2020-03-06 16:00:00
24;Rio Grande do Norte;4.0;11.0;0.0;0.0;False;2020-03-07 18:35:00
24;Rio Grande do Norte;9.0;13.0;0.0;0.0;False;2020-03-08 17:30:00
24;Rio Grande do Norte;15.0;13.0;0.0;0.0;False;2020-03-10 16:05:00
24;Rio Grande do Norte;13.0;14.0;0.0;0.0;False;2020-03-11 16:45:00
24;Rio Grande do Norte;13.0;14.0;0.0;0.0;False;2020-03-12 10:15:00
24;Rio Grande do Norte;12.0;15.0;0.0;0.0;False;2020-03-12 16:00:00
24;Rio Grande do Norte;13.0;15.0;0.0;0.0;False;2020-03-12 16:20:00
24;Rio Grande do Norte;12.0;15.0;0.0;1.0;False;2020-03-13 15:45:00
27;Alagoas;1.0;0.0;0.0;0.0;False;2020-02-27 17:00:00
27;Alagoas;1.0;0.0;0.0;0.0;False;2020-02-28 16:10:00
27;Alagoas;1.0;0.0;0.0;0.0;False;2020-02-29 19:05:00
27;Alagoas;1.0;0.0;0.0;0.0;False;2020-03-01 15:05:00
27;Alagoas;3.0;1.0;0.0;0.0;False;2020-03-02 16:30:00
27;Alagoas;5.0;1.0;0.0;0.0;False;2020-03-03 15:50:00
27;Alagoas;5.0;1.0;0.0;0.0;False;2020-03-04 17:15:00
27;Alagoas;6.0;1.0;0.0;0.0;False;2020-03-05 16:00:00
27;Alagoas;7.0;1.0;0.0;0.0;False;2020-03-06 16:00:00
27;Alagoas;7.0;1.0;0.0;0.0;False;2020-03-07 18:35:00
27;Alagoas;6.0;1.0;0.0;1.0;False;2020-03-08 17:30:00
27;Alagoas;6.0;1.0;0.0;1.0;False;2020-03-10 16:05:00
27;Alagoas;4.0;7.0;0.0;1.0;False;2020-03-11 16:45:00
27;Alagoas;4.0;7.0;0.0;1.0;False;2020-03-12 10:15:00
27;Alagoas;6.0;7.0;0.0;1.0;False;2020-03-12 16:00:00
27;Alagoas;6.0;7.0;0.0;1.0;False;2020-03-12 16:20:00
27;Alagoas;6.0;7.0;0.0;1.0;False;2020-03-13 15:45:00
50;Mato Grosso do Sul;2.0;0.0;0.0;0.0;False;2020-02-27 17:00:00
50;Mato Grosso do Sul;2.0;0.0;0.0;0.0;False;2020-02-28 16:10:00
50;Mato Grosso do Sul;2.0;0.0;0.0;0.0;False;2020-02-29 19:05:00
50;Mato Grosso do Sul;2.0;0.0;0.0;0.0;False;2020-03-01 15:05:00
50;Mato Grosso do Sul;6.0;1.0;0.0;0.0;False;2020-03-02 16:30:00
50;Mato Grosso do Sul;6.0;1.0;0.0;0.0;False;2020-03-03 15:50:00
50;Mato Grosso do Sul;10.0;3.0;0.0;0.0;False;2020-03-04 17:15:00
50;Mato Grosso do Sul;11.0;3.0;0.0;0.0;False;2020-03-05 16:00:00
50;Mato Grosso do Sul;8.0;9.0;0.0;0.0;False;2020-03-06 16:00:00
50;Mato Grosso do Sul;6.0;11.0;0.0;0.0;False;2020-03-07 18:35:00
50;Mato Grosso do Sul;6.0;11.0;0.0;0.0;False;2020-03-08 17:30:00
50;Mato Grosso do Sul;6.0;11.0;0.0;0.0;False;2020-03-10 16:05:00
50;Mato Grosso do Sul;6.0;11.0;0.0;0.0;False;2020-03-11 16:45:00
50;Mato Grosso do Sul;6.0;11.0;0.0;0.0;False;2020-03-12 10:15:00
50;Mato Grosso do Sul;9.0;15.0;0.0;0.0;False;2020-03-12 16:00:00
50;Mato Grosso do Sul;9.0;15.0;0.0;0.0;False;2020-03-12 16:20:00
50;Mato Grosso do Sul;15.0;16.0;0.0;0.0;False;2020-03-13 15:45:00
52;Goiás;3.0;0.0;0.0;0.0;False;2020-02-27 17:00:00
52;Goiás;5.0;0.0;0.0;0.0;False;2020-02-28 16:10:00
52;Goiás;5.0;0.0;0.0;0.0;False;2020-02-29 19:05:00
52;Goiás;5.0;0.0;0.0;0.0;False;2020-03-01 15:05:00
52;Goiás;3.0;7.0;0.0;0.0;False;2020-03-02 16:30:00
52;Goiás;7.0;7.0;0.0;0.0;False;2020-03-03 15:50:00
52;Goiás;1.0;12.0;0.0;0.0;False;2020-03-04 17:15:00
52;Goiás;4.0;12.0;0.0;0.0;False;2020-03-05 16:00:00
52;Goiás;4.0;12.0;0.0;0.0;False;2020-03-06 16:00:00
52;Goiás;4.0;12.0;0.0;0.0;False;2020-03-07 18:35:00
52;Goiás;4.0;12.0;0.0;0.0;False;2020-03-08 17:30:00
52;Goiás;14.0;14.0;0.0;0.0;False;2020-03-10 16:05:00
52;Goiás;17.0;28.0;0.0;0.0;False;2020-03-11 16:45:00
52;Goiás;15.0;31.0;0.0;0.0;False;2020-03-12 10:15:00
52;Goiás;16.0;33.0;0.0;0.0;False;2020-03-12 16:00:00
52;Goiás;15.0;34.0;0.0;0.0;False;2020-03-12 16:20:00
52;Goiás;6.0;46.0;0.0;3.0;False;2020-03-13 15:45:00
11;Rondônia;1.0;0.0;0.0;0.0;False;2020-03-02 16:30:00
11;Rondônia;1.0;0.0;0.0;0.0;False;2020-03-03 15:50:00
11;Rondônia;1.0;0.0;0.0;0.0;False;2020-03-04 17:15:00
11;Rondônia;1.0;0.0;0.0;0.0;False;2020-03-05 16:00:00
11;Rondônia;1.0;0.0;0.0;0.0;False;2020-03-06 16:00:00
11;Rondônia;1.0;0.0;0.0;0.0;False;2020-03-07 18:35:00
11;Rondônia;1.0;0.0;0.0;0.0;False;2020-03-08 17:30:00
11;Rondônia;2.0;1.0;0.0;0.0;False;2020-03-10 16:05:00
11;Rondônia;2.0;1.0;0.0;0.0;False;2020-03-11 16:45:00
11;Rondônia;2.0;1.0;0.0;0.0;False;2020-03-12 10:15:00
11;Rondônia;2.0;1.0;0.0;0.0;False;2020-03-12 16:00:00
11;Rondônia;2.0;1.0;0.0;0.0;False;2020-03-12 16:20:00
11;Rondônia;2.0;1.0;0.0;0.0;False;2020-03-13 15:45:00
13;Amazonas;1.0;1.0;0.0;0.0;False;2020-03-02 16:30:00
13;Amazonas;3.0;1.0;0.0;0.0;False;2020-03-03 15:50:00
13;Amazonas;4.0;1.0;0.0;0.0;False;2020-03-04 17:15:00
13;Amazonas;5.0;1.0;0.0;0.0;False;2020-03-05 16:00:00
13;Amazonas;2.0;4.0;0.0;0.0;False;2020-03-06 16:00:00
13;Amazonas;2.0;4.0;0.0;0.0;False;2020-03-07 18:35:00
13;Amazonas;2.0;4.0;0.0;0.0;False;2020-03-08 17:30:00
13;Amazonas;3.0;4.0;0.0;0.0;False;2020-03-10 16:05:00
13;Amazonas;1.0;7.0;0.0;0.0;False;2020-03-11 16:45:00
13;Amazonas;1.0;7.0;0.0;0.0;False;2020-03-12 10:15:00
13;Amazonas;1.0;7.0;0.0;0.0;False;2020-03-12 16:00:00
13;Amazonas;1.0;7.0;0.0;0.0;False;2020-03-12 16:20:00
13;Amazonas;1.0;7.0;0.0;0.0;False;2020-03-13 15:45:00
15;Pará;2.0;2.0;0.0;0.0;False;2020-03-02 16:30:00
15;Pará;1.0;4.0;0.0;0.0;False;2020-03-03 15:50:00
15;Pará;1.0;4.0;0.0;0.0;False;2020-03-04 17:15:00
15;Pará;1.0;5.0;0.0;0.0;False;2020-03-05 16:00:00
15;Pará;4.0;5.0;0.0;0.0;False;2020-03-06 16:00:00
15;Pará;4.0;5.0;0.0;0.0;False;2020-03-07 18:35:00
15;Pará;3.0;6.0;0.0;0.0;False;2020-03-08 17:30:00
15;Pará;5.0;12.0;0.0;0.0;False;2020-03-10 16:05:00
15;Pará;5.0;13.0;0.0;0.0;False;2020-03-11 16:45:00
15;Pará;5.0;13.0;0.0;0.0;False;2020-03-12 10:15:00
15;Pará;5.0;13.0;0.0;0.0;False;2020-03-12 16:00:00
15;Pará;5.0;13.0;0.0;0.0;False;2020-03-12 16:20:00
15;Pará;1.0;20.0;0.0;0.0;False;2020-03-13 15:45:00
21;Maranhão;1.0;1.0;0.0;0.0;False;2020-03-02 16:30:00
21;Maranhão;1.0;1.0;0.0;0.0;False;2020-03-03 15:50:00
21;Maranhão;0.0;2.0;0.0;0.0;False;2020-03-04 17:15:00
21;Maranhão;0.0;2.0;0.0;0.0;False;2020-03-05 16:00:00
21;Maranhão;0.0;2.0;0.0;0.0;False;2020-03-06 16:00:00
21;Maranhão;0.0;2.0;0.0;0.0;False;2020-03-07 18:35:00
21;Maranhão;0.0;2.0;0.0;0.0;False;2020-03-08 17:30:00
21;Maranhão;2.0;2.0;0.0;0.0;False;2020-03-10 16:05:00
21;Maranhão;6.0;2.0;0.0;0.0;False;2020-03-11 16:45:00
21;Maranhão;6.0;2.0;0.0;0.0;False;2020-03-12 10:15:00
21;Maranhão;6.0;2.0;0.0;0.0;False;2020-03-12 16:00:00
21;Maranhão;6.0;2.0;0.0;0.0;False;2020-03-12 16:20:00
21;Maranhão;6.0;2.0;0.0;0.0;False;2020-03-13 15:45:00
22;Piauí;1.0;2.0;0.0;0.0;False;2020-03-02 16:30:00
22;Piauí;1.0;2.0;0.0;0.0;False;2020-03-03 15:50:00
22;Piauí;1.0;2.0;0.0;0.0;False;2020-03-04 17:15:00
22;Piauí;1.0;2.0;0.0;0.0;False;2020-03-05 16:00:00
22;Piauí;1.0;2.0;0.0;0.0;False;2020-03-06 16:00:00
22;Piauí;1.0;2.0;0.0;0.0;False;2020-03-07 18:35:00
22;Piauí;1.0;2.0;0.0;0.0;False;2020-03-08 17:30:00
22;Piauí;1.0;2.0;0.0;0.0;False;2020-03-10 16:05:00
22;Piauí;1.0;2.0;0.0;0.0;False;2020-03-11 16:45:00
22;Piauí;1.0;2.0;0.0;0.0;False;2020-03-12 10:15:00
22;Piauí;1.0;2.0;0.0;0.0;False;2020-03-12 16:00:00
22;Piauí;1.0;2.0;0.0;0.0;False;2020-03-12 16:20:00
22;Piauí;1.0;2.0;0.0;0.0;False;2020-03-13 15:45:00
28;Sergipe;1.0;0.0;0.0;0.0;False;2020-03-02 16:30:00
28;Sergipe;1.0;0.0;0.0;0.0;False;2020-03-03 15:50:00
28;Sergipe;1.0;0.0;0.0;0.0;False;2020-03-04 17:15:00
28;Sergipe;2.0;0.0;0.0;0.0;False;2020-03-05 16:00:00
28;Sergipe;3.0;1.0;0.0;0.0;False;2020-03-06 16:00:00
28;Sergipe;1.0;1.0;0.0;0.0;False;2020-03-07 18:35:00
28;Sergipe;1.0;1.0;0.0;0.0;False;2020-03-08 17:30:00
28;Sergipe;2.0;3.0;0.0;0.0;False;2020-03-10 16:05:00
28;Sergipe;2.0;3.0;0.0;0.0;False;2020-03-11 16:45:00
28;Sergipe;2.0;3.0;0.0;0.0;False;2020-03-12 10:15:00
28;Sergipe;2.0;3.0;0.0;0.0;False;2020-03-12 16:00:00
28;Sergipe;2.0;3.0;0.0;0.0;False;2020-03-12 16:20:00
28;Sergipe;2.0;3.0;0.0;0.0;False;2020-03-13 15:45:00
51;Mato Grosso;5.0;0.0;0.0;0.0;False;2020-03-02 16:30:00
51;Mato Grosso;6.0;0.0;0.0;0.0;False;2020-03-03 15:50:00
51;Mato Grosso;6.0;0.0;0.0;0.0;False;2020-03-04 17:15:00
51;Mato Grosso;6.0;0.0;0.0;0.0;False;2020-03-05 16:00:00
51;Mato Grosso;6.0;1.0;0.0;0.0;False;2020-03-06 16:00:00
51;Mato Grosso;6.0;1.0;0.0;0.0;False;2020-03-07 18:35:00
51;Mato Grosso;5.0;2.0;0.0;0.0;False;2020-03-08 17:30:00
51;Mato Grosso;1.0;7.0;0.0;0.0;False;2020-03-10 16:05:00
51;Mato Grosso;1.0;7.0;0.0;0.0;False;2020-03-11 16:45:00
51;Mato Grosso;1.0;7.0;0.0;0.0;False;2020-03-12 10:15:00
51;Mato Grosso;6.0;7.0;0.0;0.0;False;2020-03-12 16:00:00
51;Mato Grosso;6.0;7.0;0.0;0.0;False;2020-03-12 16:20:00
51;Mato Grosso;6.0;7.0;0.0;0.0;False;2020-03-13 15:45:00
12;Acre;3.0;0.0;0.0;0.0;False;2020-03-10 16:05:00
12;Acre;3.0;0.0;0.0;0.0;False;2020-03-11 16:45:00
12;Acre;3.0;0.0;0.0;0.0;False;2020-03-12 10:15:00
12;Acre;3.0;0.0;0.0;0.0;False;2020-03-12 16:00:00
12;Acre;3.0;0.0;0.0;0.0;False;2020-03-12 16:20:00
12;Acre;3.0;0.0;0.0;0.0;False;2020-03-13 15:45:00
17;Tocantins;2.0;0.0;0.0;0.0;False;2020-03-13 15:45:00
